sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
I-Amendement,I-Alinea,vigueur,11,612,792,GCDQNG+ArialMT,#000,286,313,524,532,8444,13,P,Document;Sect;P
I-Amendement,I-Alinea,le,11,612,792,GCDQNG+ArialMT,#000,315,321,524,532,8444,13,P,Document;Sect;P
I-Amendement,I-Alinea,2011-08-18),11,612,792,GCDQNG+ArialMT,#000,323,367,524,532,8444,13,P,Document;Sect;P
O,B-Alinea,L'opportunité,11,612,792,GCDQNG+ArialMT,#000,165,228,543,554,8463,15,P,Document;Sect;P
O,I-Alinea,d'autoriser,11,612,792,GCDQNG+ArialMT,#000,238,289,543,554,8463,15,P,Document;Sect;P
O,I-Alinea,un,11,612,792,GCDQNG+ArialMT,#000,299,312,543,554,8463,15,P,Document;Sect;P
O,I-Alinea,centre,11,612,792,GCDQNG+ArialMT,#000,322,352,543,554,8463,15,P,Document;Sect;P
O,I-Alinea,communautaire,11,612,792,GCDQNG+ArialMT,#000,363,438,543,554,8463,15,P,Document;Sect;P
O,I-Alinea,socio-récréatif,11,612,792,GCDQNG+ArialMT,#000,448,518,543,554,8463,15,P,Document;Sect;P
O,I-Alinea,de,11,612,792,GCDQNG+ArialMT,#000,528,540,543,554,8463,15,P,Document;Sect;P
O,I-Alinea,villégiature,11,612,792,GCDQNG+ArialMT,#000,165,217,555,567,8475,15,P,Document;Sect;P
O,I-Alinea,sur,11,612,792,GCDQNG+ArialMT,#000,222,237,555,567,8475,15,P,Document;Sect;P
O,I-Alinea,un,11,612,792,GCDQNG+ArialMT,#000,241,254,555,567,8475,15,P,Document;Sect;P
O,I-Alinea,emplacement,11,612,792,GCDQNG+ArialMT,#000,258,324,555,567,8475,15,P,Document;Sect;P
O,I-Alinea,comme,11,612,792,GCDQNG+ArialMT,#000,328,364,555,567,8475,15,P,Document;Sect;P
O,I-Alinea,usage,11,612,792,GCDQNG+ArialMT,#000,369,399,555,567,8475,15,P,Document;Sect;P
O,I-Alinea,conditionnel,11,612,792,GCDQNG+ArialMT,#000,403,461,555,567,8475,15,P,Document;Sect;P
O,I-Alinea,est,11,612,792,GCDQNG+ArialMT,#000,466,481,555,567,8475,15,P,Document;Sect;P
O,I-Alinea,évaluée,11,612,792,GCDQNG+ArialMT,#000,485,523,555,567,8475,15,P,Document;Sect;P
O,I-Alinea,en,11,612,792,GCDQNG+ArialMT,#000,528,540,555,567,8475,15,P,Document;Sect;P
O,I-Alinea,fonction,11,612,792,GCDQNG+ArialMT,#000,165,203,568,579,8488,15,P,Document;Sect;P
O,I-Alinea,des,11,612,792,GCDQNG+ArialMT,#000,206,224,568,579,8488,15,P,Document;Sect;P
O,I-Alinea,critères,11,612,792,GCDQNG+ArialMT,#000,227,263,568,579,8488,15,P,Document;Sect;P
O,I-Alinea,suivants,11,612,792,GCDQNG+ArialMT,#000,266,307,568,579,8488,15,P,Document;Sect;P
O,I-Alinea,:,11,612,792,GCDQNG+ArialMT,#000,310,313,568,579,8488,15,P,Document;Sect;P
O,B-Liste,1),11,612,792,GCDQNG+ArialMT,#000,162,172,590,601,8510,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,Le,11,612,792,GCDQNG+ArialMT,#000,198,210,590,601,8510,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,projet,11,612,792,GCDQNG+ArialMT,#000,219,246,590,601,8510,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,déposé,11,612,792,GCDQNG+ArialMT,#000,255,291,590,601,8510,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,intègre,11,612,792,GCDQNG+ArialMT,#000,300,333,590,601,8510,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,l'ensemble,11,612,792,GCDQNG+ArialMT,#000,342,394,590,601,8510,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,des,11,612,792,GCDQNG+ArialMT,#000,403,421,590,601,8510,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,terrains,11,612,792,GCDQNG+ArialMT,#000,429,466,590,601,8510,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,et,11,612,792,GCDQNG+ArialMT,#000,475,484,590,601,8510,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,bâtiments,11,612,792,GCDQNG+ArialMT,#000,492,540,590,601,8510,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,principaux,11,612,792,GCDQNG+ArialMT,#000,198,248,602,613,8522,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,existants,11,612,792,GCDQNG+ArialMT,#000,251,295,602,613,8522,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,dont,11,612,792,GCDQNG+ArialMT,#000,297,319,602,613,8522,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,l'utilisation,11,612,792,GCDQNG+ArialMT,#000,322,372,602,613,8522,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,s'apparente,11,612,792,GCDQNG+ArialMT,#000,375,432,602,613,8522,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,à,11,612,792,GCDQNG+ArialMT,#000,435,441,602,613,8522,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,l'usage,11,612,792,GCDQNG+ArialMT,#000,444,479,602,613,8522,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,conditionnel,11,612,792,GCDQNG+ArialMT,#000,481,540,602,613,8522,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,centre,11,612,792,GCDQNG+ArialMT,#000,198,229,615,626,8535,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,communautaire,11,612,792,GCDQNG+ArialMT,#000,232,308,615,626,8535,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,socio-récréatif,11,612,792,GCDQNG+ArialMT,#000,311,380,615,626,8535,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,de,11,612,792,GCDQNG+ArialMT,#000,383,395,615,626,8535,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,villégiature,11,612,792,GCDQNG+ArialMT,#000,398,450,615,626,8535,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,;,11,612,792,GCDQNG+ArialMT,#000,453,457,615,626,8535,18,LBody,Document;Sect;L;LI;LBody
O,B-Liste,2),11,612,792,GCDQNG+ArialMT,#000,162,172,637,648,8557,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,L'usage,11,612,792,GCDQNG+ArialMT,#000,198,236,637,648,8557,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,est,11,612,792,GCDQNG+ArialMT,#000,239,254,637,648,8557,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,exercé,11,612,792,GCDQNG+ArialMT,#000,257,290,637,648,8557,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,dans,11,612,792,GCDQNG+ArialMT,#000,293,317,637,648,8557,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,un,11,612,792,GCDQNG+ArialMT,#000,320,332,637,648,8557,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,ou,11,612,792,GCDQNG+ArialMT,#000,335,347,637,648,8557,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,des,11,612,792,GCDQNG+ArialMT,#000,350,368,637,648,8557,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,bâtiments,11,612,792,GCDQNG+ArialMT,#000,371,419,637,648,8557,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,dont,11,612,792,GCDQNG+ArialMT,#000,422,443,637,648,8557,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,les,11,612,792,GCDQNG+ArialMT,#000,446,460,637,648,8557,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,caractéristiques,11,612,792,GCDQNG+ArialMT,#000,463,540,637,648,8557,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,architecturales,11,612,792,GCDQNG+ArialMT,#000,198,270,649,660,8569,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,apparentes,11,612,792,GCDQNG+ArialMT,#000,275,330,649,660,8569,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,de,11,612,792,GCDQNG+ArialMT,#000,336,348,649,660,8569,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,"l'extérieur,",11,612,792,GCDQNG+ArialMT,#000,354,404,649,660,8569,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,incluant,11,612,792,GCDQNG+ArialMT,#000,410,447,649,660,8569,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,leur,11,612,792,GCDQNG+ArialMT,#000,453,471,649,660,8569,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,"gabarit,",11,612,792,GCDQNG+ArialMT,#000,477,514,649,660,8569,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,sont,11,612,792,GCDQNG+ArialMT,#000,519,540,649,660,8569,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,comparables,11,612,792,GCDQNG+ArialMT,#000,198,261,662,673,8582,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,à,11,612,792,GCDQNG+ArialMT,#000,264,270,662,673,8582,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,celles,11,612,792,GCDQNG+ArialMT,#000,273,301,662,673,8582,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,des,11,612,792,GCDQNG+ArialMT,#000,305,322,662,673,8582,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,bâtiments,11,612,792,GCDQNG+ArialMT,#000,325,373,662,673,8582,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,résidentiels,11,612,792,GCDQNG+ArialMT,#000,376,432,662,673,8582,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,du,11,612,792,GCDQNG+ArialMT,#000,435,447,662,673,8582,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,voisinage,11,612,792,GCDQNG+ArialMT,#000,450,496,662,673,8582,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,;,11,612,792,GCDQNG+ArialMT,#000,500,503,662,673,8582,22,LBody,Document;Sect;L;LI;LBody
O,B-Liste,3),11,612,792,GCDQNG+ArialMT,#000,162,172,684,695,8604,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,La,11,612,792,GCDQNG+ArialMT,#000,198,210,684,695,8604,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,circulation,11,612,792,GCDQNG+ArialMT,#000,213,262,684,695,8604,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,automobile,11,612,792,GCDQNG+ArialMT,#000,265,319,684,695,8604,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,résultant,11,612,792,GCDQNG+ArialMT,#000,321,364,684,695,8604,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,de,11,612,792,GCDQNG+ArialMT,#000,366,379,684,695,8604,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,l'exercice,11,612,792,GCDQNG+ArialMT,#000,381,427,684,695,8604,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,de,11,612,792,GCDQNG+ArialMT,#000,429,442,684,695,8604,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,l'usage,11,612,792,GCDQNG+ArialMT,#000,444,479,684,695,8604,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,conditionnel,11,612,792,GCDQNG+ArialMT,#000,481,540,684,695,8604,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,n'engendre,11,612,792,GCDQNG+ArialMT,#000,198,253,696,707,8616,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,pas,11,612,792,GCDQNG+ArialMT,#000,256,273,696,707,8616,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,d'impact,11,612,792,GCDQNG+ArialMT,#000,276,317,696,707,8616,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,significatif,11,612,792,GCDQNG+ArialMT,#000,320,368,696,707,8616,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,sur,11,612,792,GCDQNG+ArialMT,#000,371,387,696,707,8616,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,la,11,612,792,GCDQNG+ArialMT,#000,389,398,696,707,8616,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,circulation,11,612,792,GCDQNG+ArialMT,#000,401,450,696,707,8616,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,dans,11,612,792,GCDQNG+ArialMT,#000,453,477,696,707,8616,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,le,11,612,792,GCDQNG+ArialMT,#000,480,489,696,707,8616,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,secteur,11,612,792,GCDQNG+ArialMT,#000,492,528,696,707,8616,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,et,11,612,792,GCDQNG+ArialMT,#000,531,540,696,707,8616,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,sur,11,612,792,GCDQNG+ArialMT,#000,198,213,709,720,8629,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,les,11,612,792,GCDQNG+ArialMT,#000,216,231,709,720,8629,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,rues,11,612,792,GCDQNG+ArialMT,#000,234,255,709,720,8629,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,résidentielles,11,612,792,GCDQNG+ArialMT,#000,258,322,709,720,8629,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,avoisinantes,11,612,792,GCDQNG+ArialMT,#000,325,386,709,720,8629,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,;,11,612,792,GCDQNG+ArialMT,#000,389,392,709,720,8629,26,LBody,Document;Sect;L;LI;LBody
O,B-Pied,23-5,11,612,792,GCDQNG+ArialMT,#000,520,540,747,757,8667,,Artifact,
