sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,I-Alinea,principal,20,612,792,GCDQNG+ArialMT,#000,430,471,301,312,15349,4,P,Document;Sect;P
O,I-Alinea,ou,20,612,792,GCDQNG+ArialMT,#000,475,487,301,312,15349,4,P,Document;Sect;P
O,I-Alinea,de,20,612,792,GCDQNG+ArialMT,#000,492,504,301,312,15349,4,P,Document;Sect;P
O,I-Alinea,l'usage,20,612,792,GCDQNG+ArialMT,#000,126,160,313,324,15361,4,P,Document;Sect;P
O,I-Alinea,principal,20,612,792,GCDQNG+ArialMT,#000,164,205,313,324,15361,4,P,Document;Sect;P
O,I-Alinea,exercé,20,612,792,GCDQNG+ArialMT,#000,208,241,313,324,15361,4,P,Document;Sect;P
O,I-Alinea,sur,20,612,792,GCDQNG+ArialMT,#000,244,259,313,324,15361,4,P,Document;Sect;P
O,I-Alinea,ce,20,612,792,GCDQNG+ArialMT,#000,262,274,313,324,15361,4,P,Document;Sect;P
O,I-Alinea,terrain,20,612,792,GCDQNG+ArialMT,#000,277,308,313,324,15361,4,P,Document;Sect;P
O,B-Alinea,Bâtiment,20,612,792,QZBYXM+Arial-BoldMT,#000,126,173,335,347,15383,5,P,Document;Sect;P
O,I-Alinea,contigu,20,612,792,QZBYXM+Arial-BoldMT,#000,178,218,335,347,15383,5,P,Document;Sect;P
O,I-Alinea,ou,20,612,792,QZBYXM+Arial-BoldMT,#000,223,236,335,347,15383,5,P,Document;Sect;P
O,I-Alinea,(en,20,612,792,QZBYXM+Arial-BoldMT,#000,241,257,335,347,15383,5,P,Document;Sect;P
O,I-Alinea,rangée),20,612,792,QZBYXM+Arial-BoldMT,#000,262,302,335,347,15383,5,P,Document;Sect;P
O,I-Alinea,:,20,612,792,QZBYXM+Arial-BoldMT,#000,305,309,335,347,15383,5,P,Document;Sect;P
O,I-Alinea,bâtiment,20,612,792,GCDQNG+ArialMT,#000,313,356,335,346,15383,5,P,Document;Sect;P
O,I-Alinea,principal,20,612,792,GCDQNG+ArialMT,#000,360,401,335,346,15383,5,P,Document;Sect;P
O,I-Alinea,réuni,20,612,792,GCDQNG+ArialMT,#000,406,431,335,346,15383,5,P,Document;Sect;P
O,I-Alinea,à,20,612,792,GCDQNG+ArialMT,#000,436,442,335,346,15383,5,P,Document;Sect;P
O,I-Alinea,au,20,612,792,GCDQNG+ArialMT,#000,447,459,335,346,15383,5,P,Document;Sect;P
O,I-Alinea,moins,20,612,792,GCDQNG+ArialMT,#000,464,493,335,346,15383,5,P,Document;Sect;P
O,I-Alinea,2,20,612,792,GCDQNG+ArialMT,#000,498,504,335,346,15383,5,P,Document;Sect;P
O,I-Alinea,"autres,",20,612,792,GCDQNG+ArialMT,#000,126,160,348,359,15396,5,P,Document;Sect;P
O,I-Alinea,composant,20,612,792,GCDQNG+ArialMT,#000,163,217,348,359,15396,5,P,Document;Sect;P
O,I-Alinea,un,20,612,792,GCDQNG+ArialMT,#000,220,232,348,359,15396,5,P,Document;Sect;P
O,I-Alinea,ensemble,20,612,792,GCDQNG+ArialMT,#000,235,283,348,359,15396,5,P,Document;Sect;P
O,I-Alinea,d'au,20,612,792,GCDQNG+ArialMT,#000,286,306,348,359,15396,5,P,Document;Sect;P
O,I-Alinea,moins,20,612,792,GCDQNG+ArialMT,#000,309,339,348,359,15396,5,P,Document;Sect;P
O,I-Alinea,3,20,612,792,GCDQNG+ArialMT,#000,342,348,348,359,15396,5,P,Document;Sect;P
O,I-Alinea,bâtiments,20,612,792,GCDQNG+ArialMT,#000,351,399,348,359,15396,5,P,Document;Sect;P
O,I-Alinea,et,20,612,792,GCDQNG+ArialMT,#000,402,411,348,359,15396,5,P,Document;Sect;P
O,I-Alinea,dont,20,612,792,GCDQNG+ArialMT,#000,414,435,348,359,15396,5,P,Document;Sect;P
O,I-Alinea,les,20,612,792,GCDQNG+ArialMT,#000,439,453,348,359,15396,5,P,Document;Sect;P
O,I-Alinea,murs,20,612,792,GCDQNG+ArialMT,#000,456,480,348,359,15396,5,P,Document;Sect;P
O,I-Alinea,sont,20,612,792,GCDQNG+ArialMT,#000,483,504,348,359,15396,5,P,Document;Sect;P
O,I-Alinea,mitoyens,20,612,792,GCDQNG+ArialMT,#000,126,170,360,371,15408,5,P,Document;Sect;P
O,I-Alinea,ou,20,612,792,GCDQNG+ArialMT,#000,172,185,360,371,15408,5,P,Document;Sect;P
O,I-Alinea,se,20,612,792,GCDQNG+ArialMT,#000,187,199,360,371,15408,5,P,Document;Sect;P
O,I-Alinea,touchent,20,612,792,GCDQNG+ArialMT,#000,201,243,360,371,15408,5,P,Document;Sect;P
O,I-Alinea,en,20,612,792,GCDQNG+ArialMT,#000,246,258,360,371,15408,5,P,Document;Sect;P
O,I-Alinea,tout,20,612,792,GCDQNG+ArialMT,#000,261,279,360,371,15408,5,P,Document;Sect;P
O,I-Alinea,ou,20,612,792,GCDQNG+ArialMT,#000,281,294,360,371,15408,5,P,Document;Sect;P
O,I-Alinea,en,20,612,792,GCDQNG+ArialMT,#000,296,308,360,371,15408,5,P,Document;Sect;P
O,I-Alinea,partie,20,612,792,GCDQNG+ArialMT,#000,311,338,360,371,15408,5,P,Document;Sect;P
O,I-Alinea,à,20,612,792,GCDQNG+ArialMT,#000,341,347,360,371,15408,5,P,Document;Sect;P
O,I-Alinea,l'exception,20,612,792,GCDQNG+ArialMT,#000,349,401,360,371,15408,5,P,Document;Sect;P
O,I-Alinea,des,20,612,792,GCDQNG+ArialMT,#000,403,421,360,371,15408,5,P,Document;Sect;P
O,I-Alinea,murs,20,612,792,GCDQNG+ArialMT,#000,424,448,360,371,15408,5,P,Document;Sect;P
O,I-Alinea,d'extrémité,20,612,792,GCDQNG+ArialMT,#000,451,504,360,371,15408,5,P,Document;Sect;P
O,I-Alinea,et,20,612,792,GCDQNG+ArialMT,#000,126,135,373,384,15421,5,P,Document;Sect;P
O,I-Alinea,dont,20,612,792,GCDQNG+ArialMT,#000,138,160,373,384,15421,5,P,Document;Sect;P
O,I-Alinea,chacun,20,612,792,GCDQNG+ArialMT,#000,163,198,373,384,15421,5,P,Document;Sect;P
O,I-Alinea,des,20,612,792,GCDQNG+ArialMT,#000,201,219,373,384,15421,5,P,Document;Sect;P
O,I-Alinea,bâtiments,20,612,792,GCDQNG+ArialMT,#000,222,270,373,384,15421,5,P,Document;Sect;P
O,I-Alinea,se,20,612,792,GCDQNG+ArialMT,#000,273,284,373,384,15421,5,P,Document;Sect;P
O,I-Alinea,situe,20,612,792,GCDQNG+ArialMT,#000,287,311,373,384,15421,5,P,Document;Sect;P
O,I-Alinea,sur,20,612,792,GCDQNG+ArialMT,#000,314,329,373,384,15421,5,P,Document;Sect;P
O,I-Alinea,un,20,612,792,GCDQNG+ArialMT,#000,332,344,373,384,15421,5,P,Document;Sect;P
O,I-Alinea,terrain,20,612,792,GCDQNG+ArialMT,#000,347,378,373,384,15421,5,P,Document;Sect;P
O,I-Alinea,distinct.,20,612,792,GCDQNG+ArialMT,#000,382,419,373,384,15421,5,P,Document;Sect;P
O,B-Alinea,Bâtiment,20,612,792,QZBYXM+Arial-BoldMT,#000,126,173,395,406,15443,6,P,Document;Sect;P
O,I-Alinea,d'extrémité,20,612,792,QZBYXM+Arial-BoldMT,#000,178,237,395,406,15443,6,P,Document;Sect;P
O,I-Alinea,:,20,612,792,QZBYXM+Arial-BoldMT,#000,240,243,395,406,15443,6,P,Document;Sect;P
O,I-Alinea,bâtiment,20,612,792,GCDQNG+ArialMT,#000,249,291,395,406,15443,6,P,Document;Sect;P
O,I-Alinea,principal,20,612,792,GCDQNG+ArialMT,#000,296,337,395,406,15443,6,P,Document;Sect;P
O,I-Alinea,faisant,20,612,792,GCDQNG+ArialMT,#000,342,375,395,406,15443,6,P,Document;Sect;P
O,I-Alinea,partie,20,612,792,GCDQNG+ArialMT,#000,380,408,395,406,15443,6,P,Document;Sect;P
O,I-Alinea,d'un,20,612,792,GCDQNG+ArialMT,#000,413,434,395,406,15443,6,P,Document;Sect;P
O,I-Alinea,ensemble,20,612,792,GCDQNG+ArialMT,#000,439,487,395,406,15443,6,P,Document;Sect;P
O,I-Alinea,de,20,612,792,GCDQNG+ArialMT,#000,492,504,395,406,15443,6,P,Document;Sect;P
O,I-Alinea,bâtiments,20,612,792,GCDQNG+ArialMT,#000,126,174,407,418,15455,6,P,Document;Sect;P
O,I-Alinea,contigus,20,612,792,GCDQNG+ArialMT,#000,177,218,407,418,15455,6,P,Document;Sect;P
O,I-Alinea,et,20,612,792,GCDQNG+ArialMT,#000,221,230,407,418,15455,6,P,Document;Sect;P
O,I-Alinea,situé,20,612,792,GCDQNG+ArialMT,#000,233,256,407,418,15455,6,P,Document;Sect;P
O,I-Alinea,à,20,612,792,GCDQNG+ArialMT,#000,259,265,407,418,15455,6,P,Document;Sect;P
O,I-Alinea,l'extrémité,20,612,792,GCDQNG+ArialMT,#000,268,318,407,418,15455,6,P,Document;Sect;P
O,I-Alinea,de,20,612,792,GCDQNG+ArialMT,#000,321,333,407,418,15455,6,P,Document;Sect;P
O,I-Alinea,cet,20,612,792,GCDQNG+ArialMT,#000,336,351,407,418,15455,6,P,Document;Sect;P
O,I-Alinea,ensemble.,20,612,792,GCDQNG+ArialMT,#000,354,405,407,418,15455,6,P,Document;Sect;P
O,B-Alinea,Bâtiment,20,612,792,QZBYXM+Arial-BoldMT,#000,126,173,429,440,15477,7,P,Document;Sect;P
O,I-Alinea,isolé,20,612,792,QZBYXM+Arial-BoldMT,#000,176,201,429,440,15477,7,P,Document;Sect;P
O,I-Alinea,:,20,612,792,QZBYXM+Arial-BoldMT,#000,204,208,429,440,15477,7,P,Document;Sect;P
O,I-Alinea,bâtiment,20,612,792,GCDQNG+ArialMT,#000,211,253,429,440,15477,7,P,Document;Sect;P
O,I-Alinea,principal,20,612,792,GCDQNG+ArialMT,#000,256,297,429,440,15477,7,P,Document;Sect;P
O,I-Alinea,dégagé,20,612,792,GCDQNG+ArialMT,#000,300,337,429,440,15477,7,P,Document;Sect;P
O,I-Alinea,de,20,612,792,GCDQNG+ArialMT,#000,340,352,429,440,15477,7,P,Document;Sect;P
O,I-Alinea,tout,20,612,792,GCDQNG+ArialMT,#000,355,373,429,440,15477,7,P,Document;Sect;P
O,I-Alinea,autre,20,612,792,GCDQNG+ArialMT,#000,377,402,429,440,15477,7,P,Document;Sect;P
O,I-Alinea,bâtiment,20,612,792,GCDQNG+ArialMT,#000,405,447,429,440,15477,7,P,Document;Sect;P
O,I-Alinea,principal.,20,612,792,GCDQNG+ArialMT,#000,450,494,429,440,15477,7,P,Document;Sect;P
O,B-Alinea,Bâtiment,20,612,792,QZBYXM+Arial-BoldMT,#000,126,173,451,462,15499,8,P,Document;Sect;P
O,I-Alinea,jumelé,20,612,792,QZBYXM+Arial-BoldMT,#000,177,211,451,462,15499,8,P,Document;Sect;P
O,I-Alinea,:,20,612,792,QZBYXM+Arial-BoldMT,#000,214,218,451,462,15499,8,P,Document;Sect;P
O,I-Alinea,bâtiment,20,612,792,GCDQNG+ArialMT,#000,222,264,450,461,15498,8,P,Document;Sect;P
O,I-Alinea,principal,20,612,792,GCDQNG+ArialMT,#000,267,308,450,461,15498,8,P,Document;Sect;P
O,I-Alinea,réuni,20,612,792,GCDQNG+ArialMT,#000,312,336,450,461,15498,8,P,Document;Sect;P
O,I-Alinea,à,20,612,792,GCDQNG+ArialMT,#000,340,346,450,461,15498,8,P,Document;Sect;P
O,I-Alinea,un,20,612,792,GCDQNG+ArialMT,#000,349,362,450,461,15498,8,P,Document;Sect;P
O,I-Alinea,seul,20,612,792,GCDQNG+ArialMT,#000,365,385,450,461,15498,8,P,Document;Sect;P
O,I-Alinea,autre,20,612,792,GCDQNG+ArialMT,#000,389,414,450,461,15498,8,P,Document;Sect;P
O,I-Alinea,bâtiment,20,612,792,GCDQNG+ArialMT,#000,417,459,450,461,15498,8,P,Document;Sect;P
O,I-Alinea,principal,20,612,792,GCDQNG+ArialMT,#000,463,504,450,461,15498,8,P,Document;Sect;P
O,I-Alinea,par,20,612,792,GCDQNG+ArialMT,#000,126,142,463,474,15511,8,P,Document;Sect;P
O,I-Alinea,un,20,612,792,GCDQNG+ArialMT,#000,147,159,463,474,15511,8,P,Document;Sect;P
O,I-Alinea,mur,20,612,792,GCDQNG+ArialMT,#000,164,183,463,474,15511,8,P,Document;Sect;P
O,I-Alinea,mitoyen,20,612,792,GCDQNG+ArialMT,#000,189,227,463,474,15511,8,P,Document;Sect;P
O,I-Alinea,et,20,612,792,GCDQNG+ArialMT,#000,232,241,463,474,15511,8,P,Document;Sect;P
O,I-Alinea,dont,20,612,792,GCDQNG+ArialMT,#000,247,268,463,474,15511,8,P,Document;Sect;P
O,I-Alinea,chacun,20,612,792,GCDQNG+ArialMT,#000,273,309,463,474,15511,8,P,Document;Sect;P
O,I-Alinea,des,20,612,792,GCDQNG+ArialMT,#000,314,332,463,474,15511,8,P,Document;Sect;P
O,I-Alinea,bâtiments,20,612,792,GCDQNG+ArialMT,#000,337,385,463,474,15511,8,P,Document;Sect;P
O,I-Alinea,se,20,612,792,GCDQNG+ArialMT,#000,390,401,463,474,15511,8,P,Document;Sect;P
O,I-Alinea,situe,20,612,792,GCDQNG+ArialMT,#000,407,430,463,474,15511,8,P,Document;Sect;P
O,I-Alinea,sur,20,612,792,GCDQNG+ArialMT,#000,435,450,463,474,15511,8,P,Document;Sect;P
O,I-Alinea,un,20,612,792,GCDQNG+ArialMT,#000,455,468,463,474,15511,8,P,Document;Sect;P
O,I-Alinea,terrain,20,612,792,GCDQNG+ArialMT,#000,473,504,463,474,15511,8,P,Document;Sect;P
O,I-Alinea,distinct.,20,612,792,GCDQNG+ArialMT,#000,126,163,476,487,15524,8,P,Document;Sect;P
O,B-Alinea,Bâtiment,20,612,792,QZBYXM+Arial-BoldMT,#000,126,173,498,509,15546,9,P,Document;Sect;P
O,I-Alinea,principal,20,612,792,QZBYXM+Arial-BoldMT,#000,176,222,498,509,15546,9,P,Document;Sect;P
O,I-Alinea,:,20,612,792,QZBYXM+Arial-BoldMT,#000,225,229,498,509,15546,9,P,Document;Sect;P
O,I-Alinea,bâtiment,20,612,792,GCDQNG+ArialMT,#000,232,274,497,508,15545,9,P,Document;Sect;P
O,I-Alinea,où,20,612,792,GCDQNG+ArialMT,#000,277,289,497,508,15545,9,P,Document;Sect;P
O,I-Alinea,est,20,612,792,GCDQNG+ArialMT,#000,292,307,497,508,15545,9,P,Document;Sect;P
O,I-Alinea,exercé,20,612,792,GCDQNG+ArialMT,#000,310,343,497,508,15545,9,P,Document;Sect;P
O,I-Alinea,l'usage,20,612,792,GCDQNG+ArialMT,#000,346,381,497,508,15545,9,P,Document;Sect;P
O,I-Alinea,principal.,20,612,792,GCDQNG+ArialMT,#000,384,428,497,508,15545,9,P,Document;Sect;P
O,B-Alinea,Bâtiment,20,612,792,QZBYXM+Arial-BoldMT,#000,126,173,520,531,15568,10,P,Document;Sect;P
O,I-Alinea,temporaire,20,612,792,QZBYXM+Arial-BoldMT,#000,179,236,520,531,15568,10,P,Document;Sect;P
O,I-Alinea,:,20,612,792,QZBYXM+Arial-BoldMT,#000,239,242,520,531,15568,10,P,Document;Sect;P
O,I-Alinea,bâtiment,20,612,792,GCDQNG+ArialMT,#000,248,290,519,530,15567,10,P,Document;Sect;P
O,I-Alinea,sans,20,612,792,GCDQNG+ArialMT,#000,296,319,519,530,15567,10,P,Document;Sect;P
O,I-Alinea,"fondation,",20,612,792,GCDQNG+ArialMT,#000,324,373,519,530,15567,10,P,Document;Sect;P
O,I-Alinea,d'un,20,612,792,GCDQNG+ArialMT,#000,378,399,519,530,15567,10,P,Document;Sect;P
O,I-Alinea,caractère,20,612,792,GCDQNG+ArialMT,#000,404,450,519,530,15567,10,P,Document;Sect;P
O,I-Alinea,"passager,",20,612,792,GCDQNG+ArialMT,#000,456,504,519,530,15567,10,P,Document;Sect;P
O,I-Alinea,destiné,20,612,792,GCDQNG+ArialMT,#000,126,161,532,543,15580,10,P,Document;Sect;P
O,I-Alinea,à,20,612,792,GCDQNG+ArialMT,#000,165,171,532,543,15580,10,P,Document;Sect;P
O,I-Alinea,des,20,612,792,GCDQNG+ArialMT,#000,174,191,532,543,15580,10,P,Document;Sect;P
O,I-Alinea,fins,20,612,792,GCDQNG+ArialMT,#000,194,212,532,543,15580,10,P,Document;Sect;P
O,I-Alinea,spéciales,20,612,792,GCDQNG+ArialMT,#000,215,260,532,543,15580,10,P,Document;Sect;P
O,I-Alinea,et,20,612,792,GCDQNG+ArialMT,#000,264,273,532,543,15580,10,P,Document;Sect;P
O,I-Alinea,autorisé,20,612,792,GCDQNG+ArialMT,#000,276,315,532,543,15580,10,P,Document;Sect;P
O,I-Alinea,pour,20,612,792,GCDQNG+ArialMT,#000,318,340,532,543,15580,10,P,Document;Sect;P
O,I-Alinea,une,20,612,792,GCDQNG+ArialMT,#000,343,361,532,543,15580,10,P,Document;Sect;P
O,I-Alinea,période,20,612,792,GCDQNG+ArialMT,#000,364,401,532,543,15580,10,P,Document;Sect;P
O,I-Alinea,de,20,612,792,GCDQNG+ArialMT,#000,404,417,532,543,15580,10,P,Document;Sect;P
O,I-Alinea,temps,20,612,792,GCDQNG+ArialMT,#000,419,449,532,543,15580,10,P,Document;Sect;P
O,I-Alinea,limitée.,20,612,792,GCDQNG+ArialMT,#000,453,487,532,543,15580,10,P,Document;Sect;P
O,I-Alinea,Cabanon,20,612,792,QZBYXM+Arial-BoldMT,#000,126,173,554,565,15602,11,P,Document;Sect;P
O,I-Alinea,ou,20,612,792,QZBYXM+Arial-BoldMT,#000,177,190,554,565,15602,11,P,Document;Sect;P
O,I-Alinea,(remise),20,612,792,QZBYXM+Arial-BoldMT,#000,194,237,554,565,15602,11,P,Document;Sect;P
O,I-Alinea,:,20,612,792,QZBYXM+Arial-BoldMT,#000,240,243,554,565,15602,11,P,Document;Sect;P
O,I-Alinea,bâtiment,20,612,792,GCDQNG+ArialMT,#000,247,289,553,564,15601,11,P,Document;Sect;P
O,I-Alinea,accessoire,20,612,792,GCDQNG+ArialMT,#000,293,346,553,564,15601,11,P,Document;Sect;P
O,I-Alinea,servant,20,612,792,GCDQNG+ArialMT,#000,349,385,553,564,15601,11,P,Document;Sect;P
O,I-Alinea,au,20,612,792,GCDQNG+ArialMT,#000,389,401,553,564,15601,11,P,Document;Sect;P
O,I-Alinea,rangement,20,612,792,GCDQNG+ArialMT,#000,405,457,553,564,15601,11,P,Document;Sect;P
O,I-Alinea,d'articles,20,612,792,GCDQNG+ArialMT,#000,461,504,553,564,15601,11,P,Document;Sect;P
O,I-Alinea,d'utilité,20,612,792,GCDQNG+ArialMT,#000,126,160,566,577,15614,11,P,Document;Sect;P
O,I-Alinea,courante,20,612,792,GCDQNG+ArialMT,#000,162,205,566,577,15614,11,P,Document;Sect;P
O,I-Alinea,ou,20,612,792,GCDQNG+ArialMT,#000,208,220,566,577,15614,11,P,Document;Sect;P
O,I-Alinea,"occasionnelle,",20,612,792,GCDQNG+ArialMT,#000,222,292,566,577,15614,11,P,Document;Sect;P
O,I-Alinea,reliés,20,612,792,GCDQNG+ArialMT,#000,294,321,566,577,15614,11,P,Document;Sect;P
O,I-Alinea,à,20,612,792,GCDQNG+ArialMT,#000,323,329,566,577,15614,11,P,Document;Sect;P
O,I-Alinea,l'usage,20,612,792,GCDQNG+ArialMT,#000,332,366,566,577,15614,11,P,Document;Sect;P
O,I-Alinea,principal,20,612,792,GCDQNG+ArialMT,#000,369,410,566,577,15614,11,P,Document;Sect;P
O,I-Alinea,et,20,612,792,GCDQNG+ArialMT,#000,412,421,566,577,15614,11,P,Document;Sect;P
O,I-Alinea,de,20,612,792,GCDQNG+ArialMT,#000,424,436,566,577,15614,11,P,Document;Sect;P
O,I-Alinea,faible,20,612,792,GCDQNG+ArialMT,#000,439,465,566,577,15614,11,P,Document;Sect;P
O,I-Alinea,gabarit.,20,612,792,GCDQNG+ArialMT,#000,467,504,566,577,15614,11,P,Document;Sect;P
O,B-Alinea,Café,20,612,792,QZBYXM+Arial-BoldMT,#000,126,150,588,599,15636,12,P,Document;Sect;P
O,I-Alinea,internet,20,612,792,QZBYXM+Arial-BoldMT,#000,155,196,588,599,15636,12,P,Document;Sect;P
O,I-Alinea,:,20,612,792,QZBYXM+Arial-BoldMT,#000,199,203,588,599,15636,12,P,Document;Sect;P
O,I-Alinea,établissement,20,612,792,GCDQNG+ArialMT,#000,208,276,588,599,15636,12,P,Document;Sect;P
O,I-Alinea,commercial,20,612,792,GCDQNG+ArialMT,#000,282,338,588,599,15636,12,P,Document;Sect;P
O,I-Alinea,mettant,20,612,792,GCDQNG+ArialMT,#000,343,380,588,599,15636,12,P,Document;Sect;P
O,I-Alinea,à,20,612,792,GCDQNG+ArialMT,#000,386,392,588,599,15636,12,P,Document;Sect;P
O,I-Alinea,la,20,612,792,GCDQNG+ArialMT,#000,397,406,588,599,15636,12,P,Document;Sect;P
O,I-Alinea,disposition,20,612,792,GCDQNG+ArialMT,#000,412,464,588,599,15636,12,P,Document;Sect;P
O,I-Alinea,de,20,612,792,GCDQNG+ArialMT,#000,469,481,588,599,15636,12,P,Document;Sect;P
O,I-Alinea,ses,20,612,792,GCDQNG+ArialMT,#000,487,504,588,599,15636,12,P,Document;Sect;P
O,I-Alinea,clients,20,612,792,GCDQNG+ArialMT,#000,126,157,600,611,15648,12,P,Document;Sect;P
O,I-Alinea,des,20,612,792,GCDQNG+ArialMT,#000,160,178,600,611,15648,12,P,Document;Sect;P
O,I-Alinea,équipements,20,612,792,GCDQNG+ArialMT,#000,181,243,600,611,15648,12,P,Document;Sect;P
O,I-Alinea,donnant,20,612,792,GCDQNG+ArialMT,#000,246,286,600,611,15648,12,P,Document;Sect;P
O,I-Alinea,accès,20,612,792,GCDQNG+ArialMT,#000,289,318,600,611,15648,12,P,Document;Sect;P
O,I-Alinea,au,20,612,792,GCDQNG+ArialMT,#000,320,333,600,611,15648,12,P,Document;Sect;P
O,I-Alinea,réseau,20,612,792,GCDQNG+ArialMT,#000,335,369,600,611,15648,12,P,Document;Sect;P
O,I-Alinea,internet,20,612,792,GCDQNG+ArialMT,#000,372,408,600,611,15648,12,P,Document;Sect;P
O,I-Alinea,et,20,612,792,GCDQNG+ArialMT,#000,411,420,600,611,15648,12,P,Document;Sect;P
O,I-Alinea,où,20,612,792,GCDQNG+ArialMT,#000,423,435,600,611,15648,12,P,Document;Sect;P
O,I-Alinea,on,20,612,792,GCDQNG+ArialMT,#000,438,450,600,611,15648,12,P,Document;Sect;P
O,I-Alinea,peut,20,612,792,GCDQNG+ArialMT,#000,453,474,600,611,15648,12,P,Document;Sect;P
O,I-Alinea,servir,20,612,792,GCDQNG+ArialMT,#000,477,504,600,611,15648,12,P,Document;Sect;P
O,I-Alinea,de,20,612,792,GCDQNG+ArialMT,#000,126,138,613,624,15661,12,P,Document;Sect;P
O,I-Alinea,la,20,612,792,GCDQNG+ArialMT,#000,141,150,613,624,15661,12,P,Document;Sect;P
O,I-Alinea,nourriture,20,612,792,GCDQNG+ArialMT,#000,152,199,613,624,15661,12,P,Document;Sect;P
O,I-Alinea,et,20,612,792,GCDQNG+ArialMT,#000,202,211,613,624,15661,12,P,Document;Sect;P
O,I-Alinea,des,20,612,792,GCDQNG+ArialMT,#000,214,232,613,624,15661,12,P,Document;Sect;P
O,I-Alinea,boissons.,20,612,792,GCDQNG+ArialMT,#000,235,281,613,624,15661,12,P,Document;Sect;P
O,I-Alinea,Les,20,612,792,GCDQNG+ArialMT,#000,284,302,613,624,15661,12,P,Document;Sect;P
O,I-Alinea,heures,20,612,792,GCDQNG+ArialMT,#000,305,338,613,624,15661,12,P,Document;Sect;P
O,I-Alinea,d'ouverture,20,612,792,GCDQNG+ArialMT,#000,341,396,613,624,15661,12,P,Document;Sect;P
O,I-Alinea,d'un,20,612,792,GCDQNG+ArialMT,#000,399,419,613,624,15661,12,P,Document;Sect;P
O,I-Alinea,tel,20,612,792,GCDQNG+ArialMT,#000,422,433,613,624,15661,12,P,Document;Sect;P
O,I-Alinea,établissement,20,612,792,GCDQNG+ArialMT,#000,436,504,613,624,15661,12,P,Document;Sect;P
O,I-Alinea,s'apparentent,20,612,792,GCDQNG+ArialMT,#000,126,192,626,637,15674,12,P,Document;Sect;P
O,I-Alinea,à,20,612,792,GCDQNG+ArialMT,#000,195,202,626,637,15674,12,P,Document;Sect;P
O,I-Alinea,celles,20,612,792,GCDQNG+ArialMT,#000,204,233,626,637,15674,12,P,Document;Sect;P
O,I-Alinea,d'un,20,612,792,GCDQNG+ArialMT,#000,236,256,626,637,15674,12,P,Document;Sect;P
O,I-Alinea,restaurant.,20,612,792,GCDQNG+ArialMT,#000,259,312,626,637,15674,12,P,Document;Sect;P
O,B-Pied,6-4,20,612,792,GCDQNG+ArialMT,#000,72,86,747,757,15795,,Artifact,
O,B-Chapitre,CHAPITRE,151,612,792,QZBYXM+Arial-BoldMT,#000,108,180,133,147,118933,105,P,Document;Sect;P
O,I-Chapitre,11,151,612,792,QZBYXM+Arial-BoldMT,#000,184,199,133,147,118933,105,P,Document;Sect;P
O,I-Chapitre,AMÉNAGEMENT,151,612,792,QZBYXM+Arial-BoldMT,#000,234,345,133,147,118933,105,P,Document;Sect;P
O,I-Chapitre,EXTÉRIEUR,151,612,792,QZBYXM+Arial-BoldMT,#000,349,429,133,147,118933,105,P,Document;Sect;P
O,I-Chapitre,SE,151,612,792,QZBYXM+Arial-BoldMT,#000,433,452,133,147,118933,105,P,Document;Sect;P
O,I-Chapitre,RAPPORTANT,151,612,792,QZBYXM+Arial-BoldMT,#000,234,331,149,163,118949,106,P,Document;Sect;P
O,I-Chapitre,AU,151,612,792,QZBYXM+Arial-BoldMT,#000,335,355,149,163,118949,106,P,Document;Sect;P
O,I-Chapitre,PAYSAGE,151,612,792,QZBYXM+Arial-BoldMT,#000,359,428,149,163,118949,106,P,Document;Sect;P
O,I-Chapitre,OU,151,612,792,QZBYXM+Arial-BoldMT,#000,432,453,149,163,118949,106,P,Document;Sect;P
O,I-Chapitre,À,151,612,792,QZBYXM+Arial-BoldMT,#000,457,467,149,163,118949,106,P,Document;Sect;P
O,I-Chapitre,LA,151,612,792,QZBYXM+Arial-BoldMT,#000,470,489,149,163,118949,106,P,Document;Sect;P
O,I-Chapitre,PROTECTION,151,612,792,QZBYXM+Arial-BoldMT,#000,234,326,165,179,118965,106,P,Document;Sect;P
O,I-Chapitre,DU,151,612,792,QZBYXM+Arial-BoldMT,#000,330,350,165,179,118965,106,P,Document;Sect;P
O,I-Chapitre,MILIEU,151,612,792,QZBYXM+Arial-BoldMT,#000,354,401,165,179,118965,106,P,Document;Sect;P
O,I-Chapitre,NATUREL,151,612,792,QZBYXM+Arial-BoldMT,#000,405,472,165,179,118965,106,P,Document;Sect;P
O,B-Alinea,Retour,151,612,792,GCDQNG+ArialMT,#000,222,251,206,216,119006,2,Reference,Document;Sect;P;Reference
O,I-Alinea,à,151,612,792,GCDQNG+ArialMT,#000,254,260,206,216,119006,2,Reference,Document;Sect;P;Reference
O,I-Alinea,la,151,612,792,GCDQNG+ArialMT,#000,263,270,206,216,119006,2,Reference,Document;Sect;P;Reference
O,I-Alinea,table,151,612,792,GCDQNG+ArialMT,#000,273,295,206,216,119006,2,Reference,Document;Sect;P;Reference
O,I-Alinea,des,151,612,792,GCDQNG+ArialMT,#000,298,314,206,216,119006,2,Reference,Document;Sect;P;Reference
O,I-Alinea,matières,151,612,792,GCDQNG+ArialMT,#000,317,355,206,216,119006,2,Reference,Document;Sect;P;Reference
